Animal ID,,Clutch.ID,Tank.ID,Date.eggs.hatched,Year,Stocking.density,Date.stocked,Date.metamorphosed,Days.to.metamorphosis,Mass.g.metamorphosed,Mark,Fate.comments
Rcap-,1257,Rcap3,3,2/25/11,2011,100,3/11/11,6/21/11,,4.87,2300,
Rcap-,1258,Rcap3,3,2/25/11,2011,100,3/11/11,6/21/11,,3.77,2300,
Rcap-,1279,Rcap3,3,2/25/11,2011,100,3/11/11,6/23/11,,5.3,2300,
Rcap-,1280,Rcap3,3,2/25/11,2011,100,3/11/11,6/23/11,,5.96,2300,
Rcap-,1293,Rcap3,3,2/25/11,2011,100,3/11/11,6/24/11,,5.28,2300,
Rcap-,1294,Rcap3,3,2/25/11,2011,100,3/11/11,6/24/11,,5.23,2300,tail nub
Rcap-,1299,Rcap3,3,2/25/11,2011,100,3/11/11,6/27/11,,4.48,2300,
Rcap-,1300,Rcap3,3,2/25/11,2011,100,3/11/11,6/27/11,,4.55,2300,
Rcap-,1301,Rcap3,3,2/25/11,2011,100,3/11/11,6/27/11,,5.1,2300,small tail remaining
Rcap-,1302,Rcap3,3,2/25/11,2011,100,3/11/11,6/27/11,,5,2300,
Rcap-,1327,Rcap3,3,2/25/11,2011,100,3/11/11,6/29/11,,4.08,2300,
Rcap-,1328,Rcap3,3,2/25/11,2011,100,3/11/11,6/29/11,,5.44,2300,
Rcap-,1329,Rcap3,3,2/25/11,2011,100,3/11/11,6/29/11,,5.01,2300,
Rcap-,1339,Rcap3,3,2/25/11,2011,100,3/11/11,7/1/11,,4.3,2300,
Rcap-,1360,Rcap3,3,2/25/11,2011,100,3/11/11,7/6/11,,6.24,2300,
Rcap-,851,Rcap1,4,2/25/11,2011,100,3/11/11,6/2/11,,4.2,na,dead in tank
Rcap-,852,Rcap1,4,2/25/11,2011,100,3/11/11,6/2/11,,4.87,na,dead in tank
Rcap-,895,Rcap1,4,2/25/11,2011,100,3/11/11,6/4/11,,4.33,na,preserved in 95% EtOH
Rcap-,896,Rcap1,4,2/25/11,2011,100,3/11/11,6/4/11,,3.74,B85,"tail remains, B84 was lost"
Rcap-,897,Rcap1,4,2/25/11,2011,100,3/11/11,6/4/11,,4.7,B86,"severe bend in spine, tail remains"
Rcap-,898,Rcap1,4,2/25/11,2011,100,3/11/11,6/4/11,,4.17,B87,
Rcap-,917,Rcap1,4,2/25/11,2011,100,3/11/11,6/5/11,,4.96,na,dead in tank
Rcap-,918,Rcap1,4,2/25/11,2011,100,3/11/11,6/5/11,,3.41,na,dead in tank
Rcap-,919,Rcap1,4,2/25/11,2011,100,3/11/11,6/5/11,,4.95,na,dead in tank
Rcap-,920,Rcap1,4,2/25/11,2011,100,3/11/11,6/5/11,,4.63,C07,small tail
Rcap-,921,Rcap1,4,2/25/11,2011,100,3/11/11,6/5/11,,4.33,C08,small tail
Rcap-,922,Rcap1,4,2/25/11,2011,100,3/11/11,6/5/11,,3.57,C09,small tail
Rcap-,923,Rcap1,4,2/25/11,2011,100,3/11/11,6/5/11,,4.41,C10,small tail
Rcap-,948,Rcap1,4,2/25/11,2011,100,3/11/11,6/6/11,,3.17,C34,small tail remains
Rcap-,949,Rcap1,4,2/25/11,2011,100,3/11/11,6/6/11,,2.84,C35,
Rcap-,950,Rcap1,4,2/25/11,2011,100,3/11/11,6/6/11,,3.57,C36,
Rcap-,951,Rcap1,4,2/25/11,2011,100,3/11/11,6/6/11,,3.55,C37,
Rcap-,974,Rcap1,4,2/25/11,2011,100,3/11/11,6/7/11,,4.09,na,"dead in tank, preserved in EtOH"
Rcap-,975,Rcap1,4,2/25/11,2011,100,3/11/11,6/7/11,,3.32,na,"dead in tank, preserved in EtOH"
Rcap-,976,Rcap1,4,2/25/11,2011,100,3/11/11,6/7/11,,3.67,2300,
Rcap-,977,Rcap1,4,2/25/11,2011,100,3/11/11,6/7/11,,3.29,2300,small tail
Rcap-,978,Rcap1,4,2/25/11,2011,100,3/11/11,6/7/11,,3.31,2300,small tail
Rcap-,979,Rcap1,4,2/25/11,2011,100,3/11/11,6/7/11,,3.48,2300,tail nub
Rcap-,1014,Rcap1,4,2/25/11,2011,100,3/11/11,6/8/11,,4.64,2300,small tail
Rcap-,1015,Rcap1,4,2/25/11,2011,100,3/11/11,6/8/11,,3.95,2300,
Rcap-,1016,Rcap1,4,2/25/11,2011,100,3/11/11,6/8/11,,4.11,2300,
Rcap-,1039,Rcap1,4,2/25/11,2011,100,3/11/11,6/9/11,,3.87,2300,tail nub
Rcap-,1040,Rcap1,4,2/25/11,2011,100,3/11/11,6/9/11,,4.05,2300,tail nub
Rcap-,1041,Rcap1,4,2/25/11,2011,100,3/11/11,6/9/11,,4,2300,
Rcap-,1042,Rcap1,4,2/25/11,2011,100,3/11/11,6/9/11,,3.09,2300,
Rcap-,1043,Rcap1,4,2/25/11,2011,100,3/11/11,6/9/11,,3.36,2300,
Rcap-,1068,Rcap1,4,2/25/11,2011,100,3/11/11,6/10/11,,4.27,2300,small tail
Rcap-,1069,Rcap1,4,2/25/11,2011,100,3/11/11,6/11/11,,3.97,2300,small tail
Rcap-,1070,Rcap1,4,2/25/11,2011,100,3/11/11,6/12/11,,3.6,2300,
Rcap-,1094,Rcap1,4,2/25/11,2011,100,3/11/11,6/11/11,,3.62,2300,tail nub
Rcap-,1111,Rcap1,4,2/25/11,2011,100,3/11/11,6/12/11,,3.86,2300,
Rcap-,1112,Rcap1,4,2/25/11,2011,100,3/11/11,6/12/11,,3.56,2300,
Rcap-,1113,Rcap1,4,2/25/11,2011,100,3/11/11,6/12/11,,2.95,2300,
Rcap-,1114,Rcap1,4,2/25/11,2011,100,3/11/11,6/12/11,,3.31,2300,
Rcap-,1115,Rcap1,4,2/25/11,2011,100,3/11/11,6/12/11,,4.13,2300,
Rcap-,1116,Rcap1,4,2/25/11,2011,100,3/11/11,6/12/11,,3.6,2300,
Rcap-,1117,Rcap1,4,2/25/11,2011,100,3/11/11,6/12/11,,4.2,2300,small tail
Rcap-,1143,Rcap1,4,2/25/11,2011,100,3/11/11,6/13/11,,3.43,2300,
Rcap-,1144,Rcap1,4,2/25/11,2011,100,3/11/11,6/13/11,,3.39,2300,
Rcap-,1145,Rcap1,4,2/25/11,2011,100,3/11/11,6/13/11,,3.7,2300,
Rcap-,1146,Rcap1,4,2/25/11,2011,100,3/11/11,6/13/11,,3.91,2300,
Rcap-,1147,Rcap1,4,2/25/11,2011,100,3/11/11,6/13/11,,3.7,2300,
Rcap-,1163,Rcap1,4,2/25/11,2011,100,3/11/11,6/14/11,,3.75,2300,
Rcap-,1164,Rcap1,4,2/25/11,2011,100,3/11/11,6/14/11,,4.31,2300,
Rcap-,1165,Rcap1,4,2/25/11,2011,100,3/11/11,6/14/11,,3.3,2300,
Rcap-,1183,Rcap1,4,2/25/11,2011,100,3/11/11,6/15/11,,4.68,2300,tail nub
Rcap-,1184,Rcap1,4,2/25/11,2011,100,3/11/11,6/15/11,,4.04,2300,tail nub
Rcap-,1193,Rcap1,4,2/25/11,2011,100,3/11/11,6/16/11,,4.41,2300,tail nub
Rcap-,1194,Rcap1,4,2/25/11,2011,100,3/11/11,6/16/11,,4.83,2300,tail nub
Rcap-,1195,Rcap1,4,2/25/11,2011,100,3/11/11,6/16/11,,3.68,2300,
Rcap-,1196,Rcap1,4,2/25/11,2011,100,3/11/11,6/16/11,,3.68,2300,
Rcap-,1207,Rcap1,4,2/25/11,2011,100,3/11/11,6/17/11,,4.9,2300,tail nub
Rcap-,1208,Rcap1,4,2/25/11,2011,100,3/11/11,6/17/11,,5.15,2300,
Rcap-,1209,Rcap1,4,2/25/11,2011,100,3/11/11,6/17/11,,4.59,2300,
Rcap-,1210,Rcap1,4,2/25/11,2011,100,3/11/11,6/17/11,,4.39,2300,
Rcap-,1224,Rcap1,4,2/25/11,2011,100,3/11/11,6/18/11,,3.6,2300,
Rcap-,1225,Rcap1,4,2/25/11,2011,100,3/11/11,6/18/11,,4.11,2300,
Rcap-,1234,Rcap1,4,2/25/11,2011,100,3/11/11,6/19/11,,4.46,2300,
Rcap-,1235,Rcap1,4,2/25/11,2011,100,3/11/11,6/19/11,,4.37,2300,
Rcap-,1259,Rcap1,4,2/25/11,2011,100,3/11/11,6/21/11,,5.39,2300,
Rcap-,1281,Rcap1,4,2/25/11,2011,100,3/11/11,6/23/11,,6.27,2300,
Rcap-,1303,Rcap1,4,2/25/11,2011,100,3/11/11,6/27/11,,5.46,2300,
Rcap-,1304,Rcap1,4,2/25/11,2011,100,3/11/11,6/27/11,,6.46,2300,
Rcap-,899,Rcap5,5,2/25/11,2011,100,3/11/11,6/4/11,,3.99,B88,small tail remains
Rcap-,900,Rcap5,5,2/25/11,2011,100,3/11/11,6/4/11,,3.89,B89,
Rcap-,952,Rcap5,5,2/25/11,2011,100,3/11/11,6/6/11,,4.66,C38,"small tail, also batch clipped 2300"
Rcap-,953,Rcap5,5,2/25/11,2011,100,3/11/11,6/6/11,,3.79,C39,
Rcap-,954,Rcap5,5,2/25/11,2011,100,3/11/11,6/6/11,,3.57,C40,
Rcap-,955,Rcap5,5,2/25/11,2011,100,3/11/11,6/6/11,,3.46,C41,small tail
Rcap-,980,Rcap5,5,2/25/11,2011,100,3/11/11,6/7/11,,4.18,2300,small tail
Rcap-,981,Rcap5,5,2/25/11,2011,100,3/11/11,6/7/11,,3.58,2300,
Rcap-,982,Rcap5,5,2/25/11,2011,100,3/11/11,6/7/11,,4.39,2300,small tail
Rcap-,983,Rcap5,5,2/25/11,2011,100,3/11/11,6/7/11,,3.66,2300,tail nub
Rcap-,984,Rcap5,5,2/25/11,2011,100,3/11/11,6/7/11,,3.69,2300,small tail
Rcap-,985,Rcap5,5,2/25/11,2011,100,3/11/11,6/7/11,,2.7,2300,small tail
Rcap-,986,Rcap5,5,2/25/11,2011,100,3/11/11,6/7/11,,3.14,2300,small tail
Rcap-,987,Rcap5,5,2/25/11,2011,100,3/11/11,6/7/11,,4.21,2300,small tail
Rcap-,988,Rcap5,5,2/25/11,2011,100,3/11/11,6/7/11,,3.09,2300,small tail
Rcap-,989,Rcap5,5,2/25/11,2011,100,3/11/11,6/7/11,,4.43,2300,small tail
Rcap-,1017,Rcap5,5,2/25/11,2011,100,3/11/11,6/8/11,,4.14,2300,
Rcap-,1018,Rcap5,5,2/25/11,2011,100,3/11/11,6/8/11,,3.22,2300,small tail
Rcap-,1019,Rcap5,5,2/25/11,2011,100,3/11/11,6/8/11,,3.84,2300,tail nub
Rcap-,1020,Rcap5,5,2/25/11,2011,100,3/11/11,6/8/11,,3.2,2300,tail nub
Rcap-,1044,Rcap5,5,2/25/11,2011,100,3/11/11,6/9/11,,3.34,2300,tail nub
Rcap-,1045,Rcap5,5,2/25/11,2011,100,3/11/11,6/9/11,,3.88,2300,tail nub
Rcap-,1046,Rcap5,5,2/25/11,2011,100,3/11/11,6/9/11,,3.39,2300,
Rcap-,1047,Rcap5,5,2/25/11,2011,100,3/11/11,6/9/11,,4.1,2300,
Rcap-,1048,Rcap5,5,2/25/11,2011,100,3/11/11,6/9/11,,3.18,2300,tail nub
Rcap-,1071,Rcap5,5,2/25/11,2011,100,3/11/11,6/10/11,,3.38,2300,tail nub
Rcap-,1072,Rcap5,5,2/25/11,2011,100,3/11/11,6/10/11,,3.3,2300,
Rcap-,1073,Rcap5,5,2/25/11,2011,100,3/11/11,6/10/11,,3.63,2300,
Rcap-,1074,Rcap5,5,2/25/11,2011,100,3/11/11,6/10/11,,2.96,2300,
Rcap-,1075,Rcap5,5,2/25/11,2011,100,3/11/11,6/10/11,,4.21,2300,somewhat bloated or just fat
Rcap-,1095,Rcap5,5,2/25/11,2011,100,3/11/11,6/11/11,,3.91,2300,small tail
Rcap-,1118,Rcap5,5,2/25/11,2011,100,3/11/11,6/12/11,,3.49,2300,small tail
Rcap-,1119,Rcap5,5,2/25/11,2011,100,3/11/11,6/12/11,,3.04,2300,tail nub
Rcap-,1120,Rcap5,5,2/25/11,2011,100,3/11/11,6/12/11,,3.58,2300,
Rcap-,1121,Rcap5,5,2/25/11,2011,100,3/11/11,6/12/11,,3.81,2300,
Rcap-,1122,Rcap5,5,2/25/11,2011,100,3/11/11,6/12/11,,3.42,2300,
Rcap-,1148,Rcap5,5,2/25/11,2011,100,3/11/11,6/13/11,,4.25,2300,
Rcap-,1149,Rcap5,5,2/25/11,2011,100,3/11/11,6/13/11,,4.27,2300,
Rcap-,1166,Rcap5,5,2/25/11,2011,100,3/11/11,6/14/11,,3.57,2300,
Rcap-,1167,Rcap5,5,2/25/11,2011,100,3/11/11,6/14/11,,3.28,2300,
Rcap-,1168,Rcap5,5,2/25/11,2011,100,3/11/11,6/14/11,,3.75,2300,
Rcap-,1169,Rcap5,5,2/25/11,2011,100,3/11/11,6/14/11,,3.07,2300,
Rcap-,1185,Rcap5,5,2/25/11,2011,100,3/11/11,6/15/11,,3.47,2300,tail nub
Rcap-,1197,Rcap5,5,2/25/11,2011,100,3/11/11,6/16/11,,3.81,2300,tail nub
Rcap-,1198,Rcap5,5,2/25/11,2011,100,3/11/11,6/16/11,,3.39,2300,tail nub
Rcap-,1199,Rcap5,5,2/25/11,2011,100,3/11/11,6/16/11,,3.47,2300,
Rcap-,1211,Rcap5,5,2/25/11,2011,100,3/11/11,6/17/11,,3.98,2300,small tail
Rcap-,1212,Rcap5,5,2/25/11,2011,100,3/11/11,6/17/11,,3.26,2300,tail nub
Rcap-,1213,Rcap5,5,2/25/11,2011,100,3/11/11,6/17/11,,3.27,2300,
Rcap-,1214,Rcap5,5,2/25/11,2011,100,3/11/11,6/17/11,,3.38,2300,
Rcap-,1236,Rcap5,5,2/25/11,2011,100,3/11/11,6/19/11,,3.85,2300,
Rcap-,1237,Rcap5,5,2/25/11,2011,100,3/11/11,6/19/11,,4.25,2300,
Rcap-,1238,Rcap5,5,2/25/11,2011,100,3/11/11,6/19/11,,3.7,2300,
Rcap-,1239,Rcap5,5,2/25/11,2011,100,3/11/11,6/19/11,,3.7,2300,
Rcap-,1260,Rcap5,5,2/25/11,2011,100,3/11/11,6/21/11,,3.05,2300,
Rcap-,1261,Rcap5,5,2/25/11,2011,100,3/11/11,6/21/11,,3.61,2300,
Rcap-,1262,Rcap5,5,2/25/11,2011,100,3/11/11,6/21/11,,2.91,2300,
Rcap-,1263,Rcap5,5,2/25/11,2011,100,3/11/11,6/21/11,,3.23,2300,
Rcap-,1264,Rcap5,5,2/25/11,2011,100,3/11/11,6/21/11,,2.87,2300,
Rcap-,1265,Rcap5,5,2/25/11,2011,100,3/11/11,6/21/11,,2.48,2300,
Rcap-,1266,Rcap5,5,2/25/11,2011,100,3/11/11,6/21/11,,3.32,2300,
Rcap-,1267,Rcap5,5,2/25/11,2011,100,3/11/11,6/21/11,,3.17,2300,
Rcap-,1282,Rcap5,5,2/25/11,2011,100,3/11/11,6/23/11,,3.7,2300,
Rcap-,1283,Rcap5,5,2/25/11,2011,100,3/11/11,6/23/11,,2.8,2300,
Rcap-,1284,Rcap5,5,2/25/11,2011,100,3/11/11,6/23/11,,4.05,2300,
Rcap-,1295,Rcap5,5,2/25/11,2011,100,3/11/11,6/24/11,,4.99,2300,tail nub
Rcap-,1305,Rcap5,5,2/25/11,2011,100,3/11/11,6/27/11,,4.3,2300,
Rcap-,1306,Rcap5,5,2/25/11,2011,100,3/11/11,6/27/11,,3.1,2300,
Rcap-,1307,Rcap5,5,2/25/11,2011,100,3/11/11,6/27/11,,3.85,2300,
Rcap-,1308,Rcap5,5,2/25/11,2011,100,3/11/11,6/27/11,,3.67,2300,
Rcap-,1309,Rcap5,5,2/25/11,2011,100,3/11/11,6/27/11,,3.34,2300,
Rcap-,1310,Rcap5,5,2/25/11,2011,100,3/11/11,6/27/11,,3.66,2300,
Rcap-,1311,Rcap5,5,2/25/11,2011,100,3/11/11,6/27/11,,3.2,2300,
Rcap-,1312,Rcap5,5,2/25/11,2011,100,3/11/11,6/27/11,,3.92,2300,
Rcap-,1313,Rcap5,5,2/25/11,2011,100,3/11/11,6/27/11,,4.03,2300,
Rcap-,1330,Rcap5,5,2/25/11,2011,100,3/11/11,6/29/11,,4.3,2300,
Rcap-,1340,Rcap5,5,2/25/11,2011,100,3/11/11,7/1/11,,4.48,2300,tail nub
Rcap-,1348,Rcap5,5,2/25/11,2011,100,3/11/11,7/4/11,,4.35,2300,
Rcap-,1349,Rcap5,5,2/25/11,2011,100,3/11/11,7/4/11,,4.15,2300,
Rcap-,1350,Rcap5,5,2/25/11,2011,100,3/11/11,7/4/11,,3.91,2300,
Rcap-,1351,Rcap5,5,2/25/11,2011,100,3/11/11,7/4/11,,3.74,2300,
Rcap-,1361,Rcap5,5,2/25/11,2011,100,3/11/11,7/6/11,,4.12,2300,
Rcap-,1366,Rcap5,5,2/25/11,2011,100,3/11/11,7/9/11,,4.07,2300,
Rcap-,1367,Rcap5,5,2/25/11,2011,100,3/11/11,7/9/11,,4.02,2300,
Rcap-,1368,Rcap5,5,2/25/11,2011,100,3/11/11,7/9/11,,4.66,2300,
Rcap-,1371,Rcap5,5,2/25/11,2011,100,3/11/11,7/15/11,,3.3,2300,
Rcap-,1372,Rcap5,5,2/25/11,2011,100,3/11/11,7/15/11,,4.28,2300,
Rcap-,1373,Rcap5,5,2/25/11,2011,100,3/11/11,7/15/11,,3.75,2300,
Rcap-,1374,Rcap5,5,2/25/11,2011,100,3/11/11,7/15/11,,3.93,2300,
Rcap-,1375,Rcap5,5,2/25/11,2011,100,3/11/11,7/15/11,,5.1,2300,
Rcap-,1376,Rcap5,5,2/25/11,2011,100,3/11/11,7/15/11,,3.69,2300,
Rcap-,1384,Rcap5,5,2/25/11,2011,100,3/11/11,7/18/11,,4.95,2300,
Rcap-,1385,Rcap5,5,2/25/11,2011,100,3/11/11,7/20/11,,4.35,2300,
Rcap-,1386,Rcap5,5,2/25/11,2011,100,3/11/11,7/20/11,,4.65,2300,
Rcap-,1389,Rcap5,5,2/25/11,2011,100,3/11/11,7/21/11,,4.87,2300,
Rcap-,1390,Rcap5,5,2/25/11,2011,100,3/11/11,7/25/11,,5.2,2300,
Rcap-,901,Rcap6,6,2/25/11,2011,100,3/11/11,6/4/11,,3.58,B90,tail remains
Rcap-,902,Rcap6,6,2/25/11,2011,100,3/11/11,6/4/11,,3.99,B91,
Rcap-,903,Rcap6,6,2/25/11,2011,100,3/11/11,6/4/11,,3.33,B92,
Rcap-,924,Rcap6,6,2/25/11,2011,100,3/11/11,6/5/11,,3.71,C11,small tail
Rcap-,925,Rcap6,6,2/25/11,2011,100,3/11/11,6/5/11,,3.31,C12,
Rcap-,926,Rcap6,6,2/25/11,2011,100,3/11/11,6/5/11,,3.67,C13,small tail
Rcap-,927,Rcap6,6,2/25/11,2011,100,3/11/11,6/5/11,,2.95,C14,small tail
Rcap-,928,Rcap6,6,2/25/11,2011,100,3/11/11,6/5/11,,3.95,C15,small tail
Rcap-,929,Rcap6,6,2/25/11,2011,100,3/11/11,6/5/11,,3.29,C16,small tail
Rcap-,930,Rcap6,6,2/25/11,2011,100,3/11/11,6/5/11,,3.67,C17,small tail
Rcap-,956,Rcap6,6,2/25/11,2011,100,3/11/11,6/6/11,,2.97,C42,"small tail, also batch clipped 2300"
Rcap-,957,Rcap6,6,2/25/11,2011,100,3/11/11,6/6/11,,4.39,C43,small tail
Rcap-,958,Rcap6,6,2/25/11,2011,100,3/11/11,6/6/11,,3.94,C44,small tail
Rcap-,959,Rcap6,6,2/25/11,2011,100,3/11/11,6/6/11,,3.31,C45,"tail nub, also batch clipped 2300"
Rcap-,960,Rcap6,6,2/25/11,2011,100,3/11/11,6/6/11,,2.86,2300,tail remains
Rcap-,961,Rcap6,6,2/25/11,2011,100,3/11/11,6/6/11,,3.17,2300,
Rcap-,962,Rcap6,6,2/25/11,2011,100,3/11/11,6/6/11,,3.47,2300,
Rcap-,963,Rcap6,6,2/25/11,2011,100,3/11/11,6/6/11,,3.04,2300,
Rcap-,990,Rcap6,6,2/25/11,2011,100,3/11/11,6/7/11,,3.94,2300,tail nub
Rcap-,991,Rcap6,6,2/25/11,2011,100,3/11/11,6/7/11,,3.91,2300,
Rcap-,992,Rcap6,6,2/25/11,2011,100,3/11/11,6/7/11,,3.52,2300,
Rcap-,993,Rcap6,6,2/25/11,2011,100,3/11/11,6/7/11,,3.32,2300,tail nub
Rcap-,994,Rcap6,6,2/25/11,2011,100,3/11/11,6/7/11,,3.07,2300,small tail
Rcap-,995,Rcap6,6,2/25/11,2011,100,3/11/11,6/7/11,,3.42,2300,tail nub
Rcap-,996,Rcap6,6,2/25/11,2011,100,3/11/11,6/7/11,,2.9,2300,tail nub
Rcap-,1021,Rcap6,6,2/25/11,2011,100,3/11/11,6/8/11,,3.17,2300,tail nub
Rcap-,1022,Rcap6,6,2/25/11,2011,100,3/11/11,6/8/11,,2.65,2300,
Rcap-,1023,Rcap6,6,2/25/11,2011,100,3/11/11,6/8/11,,3.47,2300,small tail
Rcap-,1024,Rcap6,6,2/25/11,2011,100,3/11/11,6/8/11,,2.94,2300,small tail
Rcap-,1025,Rcap6,6,2/25/11,2011,100,3/11/11,6/8/11,,3.43,2300,small tail
Rcap-,1026,Rcap6,6,2/25/11,2011,100,3/11/11,6/8/11,,3.95,2300,small tail
Rcap-,1027,Rcap6,6,2/25/11,2011,100,3/11/11,6/8/11,,3.11,2300,
Rcap-,1049,Rcap6,6,2/25/11,2011,100,3/11/11,6/9/11,,3.36,2300,
Rcap-,1050,Rcap6,6,2/25/11,2011,100,3/11/11,6/9/11,,2.9,2300,tail nub
Rcap-,1051,Rcap6,6,2/25/11,2011,100,3/11/11,6/9/11,,3.11,2300,
Rcap-,1052,Rcap6,6,2/25/11,2011,100,3/11/11,6/9/11,,2.91,2300,small tail
Rcap-,1053,Rcap6,6,2/25/11,2011,100,3/11/11,6/9/11,,2.76,2300,
Rcap-,1054,Rcap6,6,2/25/11,2011,100,3/11/11,6/9/11,,3.51,2300,tail nub
Rcap-,1055,Rcap6,6,2/25/11,2011,100,3/11/11,6/9/11,,2.58,2300,
Rcap-,1076,Rcap6,6,2/25/11,2011,100,3/11/11,6/10/11,,2.46,2300,
Rcap-,1077,Rcap6,6,2/25/11,2011,100,3/11/11,6/10/11,,3.39,2300,
Rcap-,1078,Rcap6,6,2/25/11,2011,100,3/11/11,6/10/11,,2.87,2300,
Rcap-,1079,Rcap6,6,2/25/11,2011,100,3/11/11,6/10/11,,3.6,2300,
Rcap-,1096,Rcap6,6,2/25/11,2011,100,3/11/11,6/11/11,,3.83,2300,
Rcap-,1097,Rcap6,6,2/25/11,2011,100,3/11/11,6/11/11,,2.83,2300,tail nub
Rcap-,1098,Rcap6,6,2/25/11,2011,100,3/11/11,6/11/11,,3.47,2300,small tail
Rcap-,1099,Rcap6,6,2/25/11,2011,100,3/11/11,6/11/11,,2.59,2300,small tail
Rcap-,1100,Rcap6,6,2/25/11,2011,100,3/11/11,6/11/11,,3.95,2300,small tail
Rcap-,1101,Rcap6,6,2/25/11,2011,100,3/11/11,6/11/11,,3.29,2300,tail nub
Rcap-,1123,Rcap6,6,2/25/11,2011,100,3/11/11,6/12/11,,3.08,2300,small tail
Rcap-,1124,Rcap6,6,2/25/11,2011,100,3/11/11,6/12/11,,3.12,2300,tail nub
Rcap-,1125,Rcap6,6,2/25/11,2011,100,3/11/11,6/12/11,,2.99,2300,tail nub
Rcap-,1126,Rcap6,6,2/25/11,2011,100,3/11/11,6/12/11,,3.11,2300,
Rcap-,1127,Rcap6,6,2/25/11,2011,100,3/11/11,6/12/11,,2.75,2300,
Rcap-,1128,Rcap6,6,2/25/11,2011,100,3/11/11,6/12/11,,3.49,2300,
